match_id,team_id,opponent_id,pressure_events,pressure_sequences,counterpress_events,high_pressure_events,pressure_events_per_30_opponent_passes,pressure_events_per_100_opponent_actions,pressure_events_per_opponent_possession,eligible_opponent_possession_seconds,pressure_events_per_opponent_possession_minute,mean_pressure_height,median_pressure_height,pressure_regain_3s_rate,pressure_regain_5s_rate,pressure_regain_8s_rate,sequence_regain_3s_rate,sequence_regain_5s_rate,sequence_regain_8s_rate,high_regains,shots_after_pressure_regain_10s,shots_after_pressure_regain_15s,xg_after_pressure_regains,xt_after_pressure_regains,valid_pressure_360_events,pressure_360_coverage_rate
3857257,792,776,101,95,18,39,13.466666666666667,4.296044236495108,1.0978260869565217,1666.0,3.6374549819927973,51.09480198019803,55.65,0.12871287128712872,0.1485148514851485,0.21782178217821782,0.12631578947368421,0.14736842105263157,0.22105263157894736,5,1,2,0.297356813,,86,1.0
3857257,776,792,101,91,19,40,36.506024096385545,8.125502815768302,1.160919540229885,1022.0,5.929549902152641,52.62561881188118,49.35,0.10891089108910891,0.2376237623762376,0.3069306930693069,0.12087912087912088,0.26373626373626374,0.31868131868131866,7,1,1,0.233390514,,87,1.0
3857258,781,786,102,87,17,43,16.721311475409834,6.559485530546624,1.2911392405063291,1146.0,5.340314136125654,56.67254901960785,59.71875,0.24509803921568626,0.28431372549019607,0.3137254901960784,0.22988505747126436,0.27586206896551724,0.3103448275862069,4,2,5,0.663064405,,88,1.0
3857258,786,781,147,120,19,41,21.51219512195122,6.996668253212755,1.6153846153846154,1559.0,5.657472738935215,44.52738095238095,40.075,0.10884353741496598,0.14285714285714285,0.17006802721088435,0.10833333333333334,0.13333333333333333,0.15833333333333333,3,0,0,,,117,1.0
3857288,777,792,121,103,32,35,35.588235294117645,8.259385665529011,1.3908045977011494,1092.0,6.648351648351649,48.6319214876033,40.8625,0.21487603305785125,0.2644628099173554,0.2975206611570248,0.23300970873786409,0.2815533980582524,0.30097087378640774,8,2,3,0.49659431899999995,,115,1.0
3857288,792,777,127,110,31,36,24.74025974025974,6.7053854276663145,1.2095238095238094,1677.0,4.543828264758497,48.04163385826773,45.9375,0.14960629921259844,0.1732283464566929,0.23622047244094488,0.16363636363636364,0.19090909090909092,0.2545454545454545,9,0,0,0.015131147,,119,1.0
3857267,3565,787,113,96,24,29,48.42857142857143,9.385382059800666,1.2696629213483146,987.0,6.869300911854103,43.063938053097345,40.1625,0.1415929203539823,0.1592920353982301,0.18584070796460178,0.16666666666666666,0.1875,0.20833333333333334,4,0,0,,,90,1.0
3857267,787,3565,126,107,21,32,28.636363636363637,7.763401109057301,1.4823529411764707,1373.0,5.506190823015295,48.925694444444446,45.89375,0.14285714285714285,0.1984126984126984,0.23809523809523808,0.1588785046728972,0.19626168224299065,0.2336448598130841,9,0,1,0.04522632,,110,1.0
3857287,783,791,102,93,14,23,25.5,6.4638783269961975,1.3246753246753247,1137.0,5.382585751978892,40.63002450980392,37.275,0.16666666666666666,0.21568627450980393,0.2647058823529412,0.17204301075268819,0.22580645161290322,0.27956989247311825,7,0,1,0.092685907,,93,1.0
3857287,791,783,103,94,28,45,16.885245901639344,5.467091295116773,1.3205128205128205,1246.0,4.959871589085073,55.62451456310678,55.3875,0.1650485436893204,0.17475728155339806,0.24271844660194175,0.1702127659574468,0.18085106382978725,0.24468085106382978,11,0,0,,,89,1.0
3869486,788,780,163,133,30,25,25.46875,7.180616740088105,1.4553571428571428,1903.0,5.139253809774042,39.82269938650307,35.4375,0.09202453987730061,0.13496932515337423,0.15337423312883436,0.07518796992481203,0.12030075187969924,0.12781954887218044,1,1,2,0.125456411,,145,1.0
3869486,780,788,79,68,30,52,33.857142857142854,7.110711071107111,1.1791044776119404,702.0,6.752136752136752,67.7283227848101,70.9625,0.20253164556962025,0.3291139240506329,0.45569620253164556,0.20588235294117646,0.27941176470588236,0.4117647058823529,10,1,1,0.084221206,,67,1.0
3857260,799,794,129,116,22,22,32.79661016949152,7.66488413547237,1.2285714285714286,1649.0,4.693753790175864,42.15193798449613,40.6875,0.10077519379844961,0.13953488372093023,0.17829457364341086,0.11206896551724138,0.14655172413793102,0.1896551724137931,4,0,1,0.647602649,,109,1.0
3857260,794,799,139,107,30,41,54.15584415584416,11.310008136696501,1.4631578947368422,986.0,8.45841784989858,48.2150179856115,44.8,0.1510791366906475,0.22302158273381295,0.30935251798561153,0.16822429906542055,0.2523364485981308,0.3364485981308411,9,2,2,0.09474284599999999,,129,1.0
3857264,789,779,105,88,15,17,12.352941176470587,3.693281744635948,1.6153846153846154,1437.0,4.3841336116910234,40.4725,36.75,0.08571428571428572,0.11428571428571428,0.1619047619047619,0.09090909090909091,0.11363636363636363,0.1590909090909091,2,0,0,,,94,1.0
3857264,779,789,88,75,21,31,29.662921348314605,7.278742762613731,1.3134328358208955,925.0,5.708108108108108,54.73125,56.9625,0.2159090909090909,0.25,0.29545454545454547,0.22666666666666666,0.26666666666666666,0.32,4,3,4,0.692190541,,81,1.0
3857289,779,794,109,92,26,37,38.92857142857143,7.440273037542662,1.4931506849315068,1151.0,5.682015638575152,48.42603211009173,49.875,0.07339449541284404,0.09174311926605505,0.13761467889908258,0.07608695652173914,0.09782608695652174,0.15217391304347827,2,0,0,,,94,1.0
3857289,794,779,147,124,19,34,32.42647058823529,7.696335078534032,1.7710843373493976,1439.0,6.129256428075052,48.588095238095235,45.7625,0.1360544217687075,0.17006802721088435,0.19047619047619047,0.13709677419354838,0.1532258064516129,0.1693548387096774,5,1,1,0.040303126,,120,1.0
3869254,780,773,172,154,20,61,38.50746268656716,9.913544668587896,2.0,1338.0,7.713004484304933,53.226453488372094,54.46875,0.11046511627906977,0.1569767441860465,0.19186046511627908,0.12337662337662338,0.15584415584415584,0.19480519480519481,5,1,2,0.7240280210000001,,153,1.0
3869254,773,780,106,94,31,54,21.2,6.283343212803794,1.358974358974359,1162.0,5.473321858864027,59.152476415094334,63.91875,0.09433962264150944,0.14150943396226415,0.19811320754716982,0.10638297872340426,0.14893617021276595,0.2127659574468085,4,0,0,0.032096077,,99,1.0
3869118,768,787,95,84,18,36,22.983870967741936,6.694855532064834,1.2666666666666666,1140.0,5.0,53.34736842105263,57.1375,0.18947368421052632,0.25263157894736843,0.3263157894736842,0.21428571428571427,0.2619047619047619,0.3333333333333333,7,1,3,0.38777343,,78,1.0
3869118,787,768,137,118,21,41,23.485714285714284,6.567593480345159,1.7564102564102564,1339.0,6.138909634055265,51.121076642335765,53.2875,0.08759124087591241,0.11678832116788321,0.1386861313868613,0.11016949152542373,0.1271186440677966,0.1440677966101695,0,1,1,0.7011973180000001,,123,1.0
3869519,779,785,192,152,34,50,34.082840236686394,8.83571099861942,2.0869565217391304,1602.0,7.191011235955056,48.16009114583333,44.974999999999994,0.125,0.171875,0.203125,0.14473684210526316,0.17763157894736842,0.20394736842105263,9,1,1,0.147853134,,164,1.0
3869519,785,779,98,83,19,21,17.81818181818182,6.0012247397428045,1.065217391304348,1128.0,5.212765957446808,44.03303571428571,39.462500000000006,0.1836734693877551,0.24489795918367346,0.29591836734693877,0.18072289156626506,0.2289156626506024,0.2891566265060241,3,0,0,0.02342664,,79,1.0
3869354,768,771,112,100,38,38,20.48780487804878,7.920792079207921,1.3493975903614457,1094.0,6.142595978062157,51.00625,50.79375,0.125,0.17857142857142858,0.26785714285714285,0.13,0.19,0.28,7,0,1,0.107197931,,90,1.0
3869354,771,768,118,103,19,26,29.256198347107436,6.465753424657534,1.2164948453608246,1466.0,4.829467939972715,43.99099576271187,43.3125,0.1016949152542373,0.16101694915254236,0.16101694915254236,0.10679611650485436,0.1553398058252427,0.1553398058252427,2,0,0,0.027870113,,96,1.0
3869552,771,788,190,154,31,44,51.351351351351354,9.174311926605505,2.4675324675324677,1578.0,7.224334600760456,44.403026315789475,42.9625,0.11052631578947368,0.15789473684210525,0.20526315789473684,0.11038961038961038,0.15584415584415584,0.2077922077922078,0,2,3,0.5302250279999999,,162,1.0
3869552,788,771,118,99,32,37,26.616541353383457,7.972972972972974,1.6164383561643836,1014.0,6.98224852071006,51.8281779661017,54.8625,0.19491525423728814,0.2711864406779661,0.3050847457627119,0.20202020202020202,0.2828282828282828,0.31313131313131315,9,0,1,0.100955977,,103,1.0
3869420,785,781,151,133,31,30,22.537313432835823,5.893832943013271,1.2583333333333333,1815.0,4.991735537190083,42.84254966887418,36.225,0.2052980132450331,0.2582781456953642,0.2913907284768212,0.19548872180451127,0.23308270676691728,0.2706766917293233,7,0,0,0.15135152500000001,,140,1.0
3869420,781,785,164,134,44,68,20.081632653061227,6.3987514631291456,1.1310344827586207,1723.0,5.710969239698201,55.501143292682926,58.31875,0.16463414634146342,0.1951219512195122,0.27439024390243905,0.17164179104477612,0.19402985074626866,0.26119402985074625,10,2,2,0.825205768,,146,1.0
3869220,788,772,177,152,30,29,21.155378486055778,5.252225519287833,1.4390243902439024,2406.0,4.413965087281795,40.811581920903954,34.475,0.14689265536723164,0.1864406779661017,0.22033898305084745,0.16447368421052633,0.18421052631578946,0.21710526315789475,6,2,3,0.39408593,,160,1.0
3869220,772,788,152,130,49,84,29.80392156862745,11.16005873715125,1.4205607476635513,1009.0,9.038652130822596,62.04210526315789,67.02499999999999,0.17105263157894737,0.23026315789473684,0.3223684210526316,0.18461538461538463,0.23076923076923078,0.3230769230769231,13,1,1,0.18814462599999998,,140,1.0
3869219,778,785,133,116,22,34,14.0,5.209557383470427,1.1981981981981982,1882.0,4.240170031880978,47.795394736842105,48.5625,0.14285714285714285,0.18796992481203006,0.24060150375939848,0.14655172413793102,0.1896551724137931,0.2413793103448276,2,1,2,0.298862063,,129,1.0
3869219,785,778,150,125,44,54,22.613065326633166,7.552870090634441,1.2396694214876034,1452.0,6.198347107438017,51.54683333333333,48.868750000000006,0.12666666666666668,0.20666666666666667,0.2733333333333333,0.144,0.224,0.272,9,2,2,0.39131837599999997,,134,1.0
3869253,781,791,103,82,27,38,20.328947368421055,5.303810504634397,1.3376623376623376,1287.0,4.801864801864802,48.72900485436894,43.6625,0.24271844660194175,0.2912621359223301,0.34951456310679613,0.25609756097560976,0.3170731707317073,0.3780487804878049,9,2,2,0.262400386,,82,1.0
3869253,791,781,175,132,30,61,27.63157894736842,8.317490494296578,2.0114942528735633,1459.0,7.196710075394106,50.52850000000001,48.2125,0.14285714285714285,0.2,0.25142857142857145,0.16666666666666666,0.21212121212121213,0.2727272727272727,8,0,0,0.064240544,,147,1.0
3869152,771,789,117,103,22,29,14.040000000000001,7.03125,1.5810810810810811,1221.0,5.749385749385749,47.03311965811965,44.3625,0.17094017094017094,0.21367521367521367,0.26495726495726496,0.1941747572815534,0.24271844660194175,0.2912621359223301,8,0,0,0.09464531000000001,,98,1.0
3869152,789,771,120,106,29,48,22.78481012658228,6.1412487205731825,1.5384615384615385,1413.0,5.095541401273885,52.97614583333334,54.8625,0.125,0.16666666666666666,0.2,0.1320754716981132,0.1792452830188679,0.2169811320754717,0,0,0,0.087292828,,97,1.0
3869117,941,1839,138,127,23,31,24.790419161676645,6.660231660231661,1.6235294117647059,1601.0,5.1717676452217365,41.760326086956525,35.7875,0.18115942028985507,0.2318840579710145,0.26811594202898553,0.18110236220472442,0.2283464566929134,0.25984251968503935,8,2,2,0.730173358,,127,1.0
3869117,1839,941,103,90,30,46,16.43617021276596,6.821192052980132,1.3376623376623376,1099.0,5.623293903548681,56.10618932038836,59.41250000000001,0.14563106796116504,0.21359223300970873,0.2912621359223301,0.15555555555555556,0.23333333333333334,0.3,9,1,3,0.23607399,,88,1.0
3857270,780,783,86,78,23,25,23.454545454545457,6.138472519628837,1.0617283950617284,1123.0,4.594835262689226,47.15537790697675,41.125,0.18604651162790697,0.2441860465116279,0.29069767441860467,0.20512820512820512,0.2692307692307692,0.32051282051282054,6,1,2,0.063968467,,74,1.0
3857270,783,780,125,111,26,44,17.201834862385322,6.127450980392156,1.288659793814433,1551.0,4.835589941972921,53.275600000000004,54.775,0.16,0.2,0.232,0.17117117117117117,0.21621621621621623,0.25225225225225223,3,2,3,0.326669816,,111,1.0
3857263,772,770,124,98,37,46,23.846153846153843,8.744710860366714,1.441860465116279,1158.0,6.424870466321243,51.59465725806451,53.6375,0.1532258064516129,0.20161290322580644,0.2661290322580645,0.16326530612244897,0.20408163265306123,0.2755102040816326,6,0,0,,,114,1.0
3857263,770,772,158,137,30,83,21.16071428571429,7.231121281464531,1.6288659793814433,1496.0,6.336898395721925,60.53172468354431,64.53125,0.15822784810126583,0.21518987341772153,0.2468354430379747,0.15328467153284672,0.2116788321167883,0.24817518248175183,10,1,1,0.065411494,,151,1.0
3857259,2722,786,118,99,35,39,16.46511627906977,6.256627783669141,1.3563218390804597,1279.0,5.535574667709148,47.48506355932203,47.337500000000006,0.16101694915254236,0.2288135593220339,0.2542372881355932,0.1717171717171717,0.2222222222222222,0.24242424242424243,5,1,2,0.52118767,,108,1.0
3857259,786,2722,119,106,20,35,29.02439024390244,8.598265895953757,1.2934782608695652,1361.0,5.2461425422483465,49.945588235294125,48.7375,0.13445378151260504,0.19327731092436976,0.25210084033613445,0.1509433962264151,0.2169811320754717,0.2830188679245283,5,2,2,0.190164322,,103,1.0
3857283,782,788,107,88,28,34,24.13533834586466,7.861866274797942,1.5970149253731343,994.0,6.458752515090543,49.757242990654206,51.5375,0.16822429906542055,0.21495327102803738,0.2897196261682243,0.17045454545454544,0.2159090909090909,0.29545454545454547,6,1,1,0.11595587799999998,,90,1.0
3857283,788,782,161,130,26,51,21.184210526315788,7.127047366091191,1.8295454545454546,1531.0,6.309601567602874,51.2125,51.8875,0.14906832298136646,0.18012422360248448,0.19875776397515527,0.15384615384615385,0.18461538461538463,0.2076923076923077,8,0,0,0.076352607,,135,1.0
3857286,3566,3565,99,83,18,27,16.875,5.765870704717531,1.2531645569620253,1271.0,4.673485444531865,47.75555555555556,50.225,0.15151515151515152,0.16161616161616163,0.21212121212121213,0.1686746987951807,0.18072289156626506,0.24096385542168675,5,0,0,,,92,1.0
3857286,3565,3566,134,114,31,55,30.687022900763356,8.470290771175728,1.6962025316455696,1214.0,6.622734761120263,57.661847014925364,58.27499999999999,0.15671641791044777,0.22388059701492538,0.2835820895522388,0.17543859649122806,0.24561403508771928,0.30701754385964913,6,3,4,0.2320292484,,129,1.0
3857300,779,799,107,79,22,26,50.15625,8.90924229808493,1.621212121212121,866.0,7.413394919168591,45.67091121495327,42.7875,0.18691588785046728,0.27102803738317754,0.3177570093457944,0.189873417721519,0.27848101265822783,0.31645569620253167,6,1,1,0.15308252,,90,1.0
3857300,799,779,141,111,20,42,25.636363636363633,6.62593984962406,1.4842105263157894,1665.0,5.081081081081081,50.726418439716305,52.5,0.07092198581560284,0.11347517730496454,0.1276595744680851,0.07207207207207207,0.12612612612612611,0.13513513513513514,4,1,1,0.080592275,,121,1.0
3857299,791,4885,126,98,26,50,47.25,9.417040358744394,1.726027397260274,998.0,7.575150300601202,52.611805555555556,55.65,0.21428571428571427,0.30952380952380953,0.3333333333333333,0.24489795918367346,0.32653061224489793,0.35714285714285715,11,2,2,0.6595532789999999,,109,1.0
3857299,4885,791,126,104,20,21,25.89041095890411,6.274900398406374,1.5,1438.0,5.25730180806676,40.83472222222222,38.98125,0.09523809523809523,0.11904761904761904,0.14285714285714285,0.09615384615384616,0.10576923076923077,0.1346153846153846,0,0,0,,,111,1.0
3857293,4885,783,146,119,37,45,31.97080291970803,8.695652173913043,1.6222222222222222,1378.0,6.357039187227867,46.84366438356164,44.5375,0.17123287671232876,0.2465753424657534,0.3150684931506849,0.19327731092436976,0.2773109243697479,0.33613445378151263,7,2,2,0.27087300999999997,,130,1.0
3857293,783,4885,147,126,28,36,35.853658536585364,8.094713656387666,1.5154639175257731,1478.0,5.967523680649527,43.61904761904762,38.85,0.14285714285714285,0.17687074829931973,0.21768707482993196,0.16666666666666666,0.1984126984126984,0.25396825396825395,5,4,5,1.429714463,,128,1.0
3857291,772,795,80,70,21,41,38.095238095238095,8.205128205128204,1.3114754098360655,664.0,7.228915662650603,58.617343749999996,63.525,0.2125,0.35,0.4125,0.21428571428571427,0.34285714285714286,0.38571428571428573,6,0,0,1.035658465,,72,1.0
3857291,795,772,149,135,17,30,16.617100371747213,4.4135071090047395,1.7951807228915662,1867.0,4.788430637386181,44.91157718120805,43.6625,0.10067114093959731,0.11409395973154363,0.12751677852348994,0.0962962962962963,0.1111111111111111,0.1259259259259259,1,0,0,,,124,1.0
3857281,785,1833,166,140,34,59,28.953488372093023,8.741442864665613,1.711340206185567,1540.0,6.467532467532467,53.06558734939758,49.9625,0.1144578313253012,0.13253012048192772,0.22289156626506024,0.12142857142857143,0.14285714285714285,0.2357142857142857,6,0,0,0.5733397600000001,,147,1.0
3857281,1833,785,133,114,30,43,31.417322834645667,7.287671232876712,1.4615384615384615,1431.0,5.576519916142558,50.963815789473685,55.2125,0.15789473684210525,0.21804511278195488,0.2631578947368421,0.17543859649122806,0.21929824561403508,0.2543859649122807,9,2,3,0.14018232900000002,,115,1.0
3857280,2722,781,140,118,26,43,23.863636363636363,6.91699604743083,1.5730337078651686,1586.0,5.296343001261034,47.10187499999999,47.8625,0.1357142857142857,0.17142857142857143,0.21428571428571427,0.16101694915254236,0.1864406779661017,0.211864406779661,9,0,0,0.158088696,,124,1.0
3857280,781,2722,132,102,37,44,48.888888888888886,10.352941176470589,1.76,1054.0,7.514231499051234,51.19346590909091,49.30625,0.25,0.3484848484848485,0.4015151515151515,0.24509803921568626,0.30392156862745096,0.37254901960784315,7,4,4,0.9271757840000001,,107,1.0
3857279,771,792,83,74,9,32,17.17241379310345,5.1713395638629285,1.2769230769230768,1163.0,4.282029234737747,54.127710843373485,51.5375,0.18072289156626506,0.2289156626506024,0.27710843373493976,0.17567567567567569,0.21621621621621623,0.2702702702702703,6,1,3,1.563689444,,72,1.0
3857279,792,771,105,97,23,30,16.844919786096256,4.4529262086514,1.4189189189189189,1396.0,4.5128939828080235,47.04,44.3625,0.08571428571428572,0.12380952380952381,0.17142857142857143,0.09278350515463918,0.14432989690721648,0.1958762886597938,8,0,0,0.083539926,,91,1.0
3857262,791,780,111,100,19,36,16.73366834170854,5.508684863523573,1.4230769230769231,1372.0,4.854227405247813,50.73186936936936,54.075,0.0990990990990991,0.10810810810810811,0.13513513513513514,0.1,0.11,0.13,6,2,2,0.146958015,,103,1.0
3857262,780,791,83,72,22,36,23.055555555555554,6.089508437270727,1.064102564102564,1118.0,4.45438282647585,55.00376506024095,55.2125,0.14457831325301204,0.1927710843373494,0.25301204819277107,0.125,0.16666666666666666,0.2361111111111111,6,0,1,0.14764048200000002,,73,1.0
